lad,nonwhite_pct,nonwhite_british_pct,ethnic_diversity_idx
E07000229,8.648439885753293,14.96164831414252,0.1630483680994662
E07000234,6.9306231914743455,9.585311999032092,0.13211355200549857
E07000235,3.4068464025563925,6.6551763181400725,0.06658033405299024
E07000236,10.181078658914906,17.57014500080428,0.18909069584549276
E07000237,10.003947279746605,17.330483589906517,0.18616940616920474
E07000238,3.147288576927431,9.39431676667044,0.06164697237150407
E07000239,4.119713804879489,7.526892302847189,0.08009436602313513
E07000240,16.4028912930505,26.461000614163556,0.2917943518719628
E07000241,21.310134768640214,32.781741561313474,0.3670532698932292
E07000242,7.706497779020904,15.259824585938905,0.14642490250588935
E07000243,17.205971083152697,24.69775860913093,0.305104675166604
E07000244,3.8336178167926525,6.9076647972039344,0.07473502599290427
E07000245,8.220152488496677,17.790139373596816,0.15579990021138979
E08000001,28.05075010136505,31.245438572780103,0.43948638810824703
E08000002,17.093025055326,21.832747832097848,0.2999275155925353
E08000003,43.17622631527454,51.34018676010711,0.6139677314153671
E08000004,31.88523134245127,34.769731542792464,0.47352347922337357
E08000005,26.04716428849136,29.986906256842932,0.4167776432904988
E08000006,17.6621394328732,26.047524840509478,0.3134416133851442
E08000007,12.633578722393732,16.602435797401363,0.23034429296572656
E08000008,14.45189769333968,17.64184013502402,0.25868201342073993
E08000009,22.24689750822155,27.86733204851672,0.37639882632742205
E08000010,4.973127258373061,8.152309233899128,0.09631250646164535
E08000011,4.714013901293053,7.649594222032384,0.09140099085995823
E08000012,15.973445137505966,22.69198169878705,0.2871788091393114
E08000013,3.4707063651445034,6.385881428446695,0.0678460129086903
E08000014,4.187542303381048,8.20318515361723,0.08147748414133549
E08000015,4.842925805514695,7.5677937782441544,0.09370250638743693
E08000016,3.1230067219469113,7.3941416024728905,0.06122983023192019
E08000017,6.864240646015631,13.380222262612623,0.13118704579375917
E08000018,8.97346184811479,11.73525052105671,0.16812220256706623
E08000019,20.8988667135051,25.484121950036208,0.3606915252765889
E08000021,20.033185951280625,25.50920110486561,0.34504547481756054
E08000022,5.14911373990276,7.496363079514568,0.09940356782889648
E08000023,5.612510742537743,7.002442870000068,0.1079707486257272
E08000024,5.397322128728941,7.118862907726144,0.10393303165133505
E08000025,51.384635809251634,57.09655330232103,0.6508562797070014
E08000026,34.482409120789065,44.72128830855928,0.5260632624735149
E08000027,15.114007320209714,17.596943317835592,0.27080885124710274
E08000028,42.77188794495542,47.94840740480704,0.5951390789527996
E08000029,17.837587865334815,22.124491305956344,0.311008399114712
E08000030,28.649965156303892,32.590118468566764,0.452257261236505
E08000031,39.442072453986334,45.28298309609215,0.575498365895827
E08000032,38.87323118818767,43.28235836694655,0.5214527047888631
E08000033,13.935469508447426,17.25200962101524,0.24774591118900535
E08000034,26.37132311357231,29.462181421148486,0.4183668856312798
E08000035,20.95589276719219,26.629127548023103,0.36105319851999884
E08000036,6.9694654328324415,11.810849817471771,0.13284359296966186
E08000037,6.45427710566967,9.695690520981499,0.12375878735888968
E09000001,30.626747437092266,57.490680335507925,0.4835167391336447
E09000002,55.099122314057134,69.13707160839033,0.6827113629496797
E09000003,42.2716158461412,63.84251458864141,0.6110270958807622
E09000004,28.120904757074754,35.554518713865505,0.456760745277044
E09000005,65.36382389552146,84.8122982393672,0.729188360824873
E09000006,23.544884557457628,33.48515565576031,0.3993991129878772
E09000007,40.484257813987135,64.61910381847946,0.5959653642498565
E09000008,51.632098360991385,62.56487955692509,0.6768134127560876
E09000009,56.835714052234174,75.68479717582454,0.6964247165458459
E09000010,47.91157173810931,68.74403381971908,0.6635606085282212
E09000011,44.301108747167596,58.6027364087662,0.6231621332813617
E09000012,46.860662095258675,66.07060857351233,0.6503553503371218
E09000013,36.841271921203784,61.723885649391775,0.5650828511950758
E09000014,43.01311696273814,68.09769980093704,0.6224126814000892
E09000015,63.54089699661186,79.49235274975594,0.650474221801586
E09000016,24.704257170332607,33.51243264695557,0.41295387434014197
E09000017,51.81967068422756,62.93742869564933,0.6448154881382557
E09000018,55.90167290695778,71.56890981709412,0.65794442596221
E09000019,37.78383120180987,60.251165797128216,0.5747951469639738
E09000020,36.25438541426907,67.29997977303955,0.5592061473334973
E09000021,31.67464968910838,46.277928182548415,0.4945372540728157
E09000022,44.977805761057766,62.413033212655435,0.6247894681073816
E09000023,48.51190971309553,62.82652310906896,0.6464526251992004
E09000024,39.76541333816634,58.792585053929834,0.5856461965143631
E09000025,69.2484972794348,85.23801384497051,0.6921457010949895
E09000026,65.19897763495895,76.84401197701291,0.6432875665409992
E09000027,19.544544416393123,36.96492674508519,0.34029615520760637
E09000028,48.569756858665976,64.48673774541672,0.6533308787526384
E09000029,31.717357705737566,42.75124501516915,0.4959297900587464
E09000030,60.59824818082795,77.06231913014895,0.6380548011262328
E09000031,47.19496602353212,65.96391167554987,0.6514216320460253
E09000032,32.18750190836198,52.047290736658255,0.5106292802195311
E09000033,44.80307095712803,72.01179028183083,0.6383733194199177
