ward_code,ward_name,ward_name_welsh,council,area_sq_km,canvassing_events,events_per_sq_km,has_canvassing_event,rank_by_events_per_sq_km,rank_by_events
W05001131,Glantwymyn,Glantwymyn,Powys,221.71219193302156,0,0.0,False,416,416
W05001193,Glanymor,Glan-y-môr,Carmarthenshire,4.026096510803223,0,0.0,False,416,416
W05001132,Glasbury,Y Clas-ar-Wy,Powys,72.15912259290313,0,0.0,False,416,416
W05001535,Glaslyn,Glaslyn,Gwynedd,132.91751522509003,0,0.0,False,416,416
W05001194,Glyn,Glyn,Carmarthenshire,23.323036614437104,0,0.0,False,416,416
W05001773,Gobion Fawr,Gobion Fawr,Monmouthshire,72.89329425421906,0,0.0,False,416,416
W05001699,Godre'r Graig,Godre'r-graig,Neath Port Talbot,3.069386579421997,0,0.0,False,416,416
W05001774,Goetre Fawr,Goetre Fawr,Monmouthshire,31.480546141048432,0,0.0,False,416,416
W05001537,Gogledd Dolgellau,Gogledd Dolgellau,Gwynedd,32.73387570058441,0,0.0,False,416,416
W05001538,Gogledd Pwllheli,Gogledd Pwllheli,Gwynedd,3.8385465222091675,0,0.0,False,416,416
W05001539,Gorllewin Porthmadog,Gorllewin Porthmadog,Gwynedd,8.668810330345154,0,0.0,False,416,416
W05001540,Gorllewin Tywyn,Gorllewin Tywyn,Gwynedd,23.7158764222641,0,0.0,False,416,416
W05001195,Gorslas,Gors-las,Carmarthenshire,16.53568660412979,0,0.0,False,416,416
W05001048,Gower,Gŵyr,Swansea,93.72491754768372,0,0.0,False,416,416
W05001634,Graig,Graig,Newport,13.978560993415833,0,0.0,False,416,416
W05001775,Grofield,Grofield,Monmouthshire,1.3748843181610106,0,0.0,False,416,416
W05001732,Grosvenor,Grosvenor,Wrexham,1.0464038791351318,0,0.0,False,416,416
W05001133,Guilsfield,Cegidfa,Powys,30.02629955392456,0,0.0,False,416,416
W05001619,Gurnos,Gurnos,Merthyr Tydfil,1.535286925704956,0,0.0,False,416,416
W05001134,Gwernyfed,Gwernyfed,Powys,69.88394115225982,0,0.0,False,416,416
W05001734,Gwersyllt East,Dwyrain Gwersyllt,Wrexham,1.6989689811096191,0,0.0,False,416,416
W05001735,Gwersyllt North,Gogledd Gwersyllt,Wrexham,2.236819394470215,0,0.0,False,416,416
W05001736,Gwersyllt South,De Gwersyllt,Wrexham,2.534687000556946,0,0.0,False,416,416
W05001701,Gwynfi and Croeserw,Gwynfi a Chroeserw,Neath Port Talbot,14.07426890460205,0,0.0,False,416,416
W05001541,Harlech a Llanbedr,Harlech a Llanbedr,Gwynedd,126.53639416026306,0,0.0,False,416,416
W05001086,Hawthorn and Lower Rhydfelen,Y Ddraenen-wen a Rhydfelen Isaf,Rhondda Cynon Taf,4.150812752956391,0,0.0,False,416,416
W05001542,Hendre,Hendre,Gwynedd,0.5897269129638671,0,0.0,False,416,416
W05001196,Hendy,Hendy,Carmarthenshire,9.356340192043305,0,0.0,False,416,416
W05001197,Hengoed,Hengoed,Carmarthenshire,13.829503550186157,0,0.0,False,416,416
W05001450,Hundleton,Hundleton,Pembrokeshire,95.7760905281105,0,0.0,False,416,416
W05001136,Ithon Valley,Dyffryn Ieithon,Powys,196.37147016858674,0,0.0,False,416,416
W05001137,Kerry,Ceri,Powys,65.15721360799408,0,0.0,False,416,416
W05001198,Kidwelly and St Ishmael,Cydweli a Llanismel,Carmarthenshire,30.22388806762314,0,0.0,False,416,416
W05001453,Lampeter Velfrey,Llanbedr Felffre,Pembrokeshire,45.63888138373184,0,0.0,False,416,416
W05001454,Lamphey,Llandyfái,Pembrokeshire,24.294952136039733,0,0.0,False,416,416
W05001199,Laugharne Township,Lacharn,Carmarthenshire,100.95063737499619,0,0.0,False,416,416
W05001600,Leeswood,Coed-Ilai,Flintshire,11.692913334945679,0,0.0,False,416,416
W05001455,Letterston,Treletert,Pembrokeshire,58.90049827401734,0,0.0,False,416,416
W05001139,Llanafanfawr with Garth,Llanafan-fawr gyda Garth,Powys,234.52010306954193,0,0.0,False,416,416
W05001777,Llanbadoc and Usk,Llanbadog a Brynbuga,Monmouthshire,29.408415128494262,0,0.0,False,416,416
W05001543,Llanbedrog gyda Mynytho,Llanbedrog gyda Mynytho,Gwynedd,20.7668991326828,0,0.0,False,416,416
W05001544,Llanberis,Llanberis,Gwynedd,46.22781788955688,0,0.0,False,416,416
W05001200,Llanboidy,Llanboidy,Carmarthenshire,102.38584098606873,0,0.0,False,416,416
W05001140,Llanbrynmair,Llanbrynmair,Powys,212.39487483094788,0,0.0,False,416,416
W05001201,Llanddarog,Llandarrog,Carmarthenshire,44.53348805220795,0,0.0,False,416,416
W05001545,Llandderfel,Llandderfel,Gwynedd,193.19663719989015,0,0.0,False,416,416
W05001202,Llandeilo,Llandeilo,Carmarthenshire,47.51946293629456,0,0.0,False,416,416
W05001141,Llandinam with Dolfor,Llandinam gyda Dolfor,Powys,120.02270810145569,0,0.0,False,416,416
W05001203,Llandovery,Llanymddyfri,Carmarthenshire,116.14393956278991,0,0.0,False,416,416
W05001391,Llandow,Llandŵ,Vale of Glamorgan,33.83640746379852,0,0.0,False,416,416
W05001418,Llandrillo-yn-Rhos,Llandrillo-yn-Rhos,Conwy,3.348025480628967,0,0.0,False,416,416
W05001142,Llandrindod North,Gogledd Llandrindod,Powys,3.5246968588790892,0,0.0,False,416,416
W05001143,Llandrindod South,De Llandrindod,Powys,9.154629976203918,0,0.0,False,416,416
W05001204,Llandybie,LlandybÏe,Carmarthenshire,24.691842247150422,0,0.0,False,416,416
W05001311,Llandyfriog,LlandyfrÏog,Ceredigion,29.820895806812285,0,0.0,False,416,416
W05001339,Llandyrnog,Llandyrnog,Denbighshire,46.049167586784364,0,0.0,False,416,416
W05001312,Llandysilio and Llangrannog,Llandysilio a Llangrannog,Ceredigion,69.04659511057663,0,0.0,False,416,416
W05001313,Llandysul North and Troedyraur,Gogledd Llandysul a Throed-yr-aur,Ceredigion,70.90490343816376,0,0.0,False,416,416
W05001205,Llanegwad,Llanegwad,Carmarthenshire,148.68275839206694,0,0.0,False,416,416
W05001778,Llanelly,Llanelli,Monmouthshire,18.26029047912979,0,0.0,False,416,416
W05001146,Llanelwedd,Llanelwedd,Powys,172.94260568482207,0,0.0,False,416,416
W05001147,Llanfair Caereinion and Llanerfyl,Llanfair Caereinion a Llanerfyl,Powys,123.31317316236877,0,0.0,False,416,416
W05001340,Llanfair Dyffryn Clwyd Gwyddelwern,Llanfair Dyffryn Clwyd Gwyddelwern,Denbighshire,93.53323680892181,0,0.0,False,416,416
W05001315,Llanfarian,Llanfarian,Ceredigion,33.45922856352997,0,0.0,False,416,416
W05001206,Llanfihangel Aberbythych,Llanfihangel Aberbythych,Carmarthenshire,49.39463736148071,0,0.0,False,416,416
W05001316,Llanfihangel Ystrad,Llanfihangel Ystrad,Ceredigion,74.0814082014885,0,0.0,False,416,416
W05001207,Llanfihangel-ar-Arth,Llanfihangel-ar-arth,Carmarthenshire,89.25912971188355,0,0.0,False,416,416
W05001148,Llanfyllin,Llanfyllin,Powys,41.76223543204498,0,0.0,False,416,416
W05001208,Llangadog,Llangadog,Carmarthenshire,193.12954728770447,0,0.0,False,416,416
W05001317,Llangeitho,Llangeitho,Ceredigion,151.7359452595215,0,0.0,False,416,416
W05001209,Llangennech,Llangennech,Carmarthenshire,12.29975782902527,0,0.0,False,416,416
W05001741,Llangollen Rural,Llangollen Wledig,Wrexham,5.316571490257263,0,0.0,False,416,416
W05001150,Llangors with Bwlch,Llan-gors gyda Bwlch,Powys,46.03586945013428,0,0.0,False,416,416
W05001151,Llangunllo with Norton,Llangynllo gyda Norton,Powys,121.15410998690795,0,0.0,False,416,416
W05001210,Llangunnor,Llangynnwr,Carmarthenshire,23.18859362384796,0,0.0,False,416,416
W05001456,Llangwm,Llangwm,Pembrokeshire,14.759855069900512,0,0.0,False,416,416
W05001318,Llangybi,Llangybi,Ceredigion,72.81689735871124,0,0.0,False,416,416
W05001780,Llangybi Fawr,Llangybi Fawr,Monmouthshire,64.67611543190384,0,0.0,False,416,416
W05001051,Llangyfelach,Llangyfelach,Swansea,35.582923583309174,0,0.0,False,416,416
W05001211,Llangyndeyrn,Llangyndeyrn,Carmarthenshire,81.83227589008713,0,0.0,False,416,416
W05001088,Llanharry,Llanhari,Rhondda Cynon Taf,5.171375703147888,0,0.0,False,416,416
W05001546,Llanllyfni,Llanllyfni,Gwynedd,30.24873319632721,0,0.0,False,416,416
W05001309,Llannarth,Llannarth,Ceredigion,45.946277968017576,0,0.0,False,416,416
W05001212,Llannon,Llan-non,Carmarthenshire,38.46872301980591,0,0.0,False,416,416
W05001342,Llanrhaeadr-yng-Nghinmeirch,Llanrhaeadr-yng-Nghinmeirch,Denbighshire,110.9072999131546,0,0.0,False,416,416
W05001319,Llanrhystyd,Llanrhystud,Ceredigion,59.6427579668045,0,0.0,False,416,416
W05001547,Llanrug,Llanrug,Gwynedd,1.8871559598617553,0,0.0,False,416,416
W05001419,Llanrwst a Llanddoged,Llanrwst a Llanddoged,Conwy,24.947196454063416,0,0.0,False,416,416
W05001320,Llansanffraid,Llansanffraid,Ceredigion,44.31647810714722,0,0.0,False,416,416
W05001420,Llansanffraid,Llansanffraid,Conwy,17.457862253456117,0,0.0,False,416,416
W05001421,Llansannan,Llansannan,Conwy,126.17440259007263,0,0.0,False,416,416
W05001155,Llansantffraid,Llansanffraid,Powys,41.84977361270904,0,0.0,False,416,416
W05001781,Llantilio Crossenny,Llandeilo Gresynni,Monmouthshire,108.49574470614624,0,0.0,False,416,416
W05001548,Llanuwchllyn,Llanuwchllyn,Gwynedd,204.2832494109421,0,0.0,False,416,416
W05001321,Llanwenog,Llanwenog,Ceredigion,68.45656629699326,0,0.0,False,416,416
W05001636,Llanwern,Llan-wern,Newport,43.34532178404236,0,0.0,False,416,416
W05001549,Llanwnda,Llanwnda,Gwynedd,10.91724255670929,0,0.0,False,416,416
W05001213,Llanybydder,Llanybydder,Carmarthenshire,71.29603210312271,0,0.0,False,416,416
W05001369,Llanyrafon,Llanyrafon,Torfaen,0.9552491533088684,0,0.0,False,416,416
W05001157,Llanyre with Nantmel,Llanllŷr gyda Nantmel,Powys,210.75520770913695,0,0.0,False,416,416
W05001550,Llanystumdwy,Llanystumdwy,Gwynedd,60.09122051490021,0,0.0,False,416,416
W05001322,Lledrod,Lledrod,Ceredigion,131.05633874162294,0,0.0,False,416,416
W05001214,Lliedi,Lliedi,Carmarthenshire,1.5963193841819763,0,0.0,False,416,416
W05001499,Lligwy,Lligwy,Isle of Anglesey,61.71178603870392,0,0.0,False,416,416
W05001635,Lliswerry,Llyswyry,Newport,4.848870284374237,0,0.0,False,416,416
W05001091,Llwyn-y-pia,Llwynypia,Rhondda Cynon Taf,3.023146883693695,0,0.0,False,416,416
W05001215,Llwynhendy,Llwynhendy,Carmarthenshire,3.8614338798332213,0,0.0,False,416,416
W05001422,Llysfaen,Llysfaen,Conwy,5.656432185043335,0,0.0,False,416,416
W05001159,Maescar and Llywel,Maes-car a Llywel,Powys,254.44260146910096,0,0.0,False,416,416
W05001783,Magor West,Gorllewin Magwyr,Monmouthshire,5.417478130348205,0,0.0,False,416,416
W05001637,Malpas,Malpas,Newport,2.0590839529685976,0,0.0,False,416,416
W05001216,Manordeilo and Salem,Maenordeilo a Salem,Carmarthenshire,120.99715754890443,0,0.0,False,416,416
W05001784,Mardy,Y Maerdy,Monmouthshire,18.44946702516174,0,0.0,False,416,416
W05001460,Martletwy,Martletwy,Pembrokeshire,97.75584580260849,0,0.0,False,416,416
W05001054,Mayals,Mayals,Swansea,4.528950104366302,0,0.0,False,416,416
W05001323,Melindwr,Melindwr,Ceredigion,199.70472367128752,0,0.0,False,416,416
W05001551,Menai,Menai,Gwynedd,2.3855380447769163,0,0.0,False,416,416
W05001462,Milford: Central,Canol Aberdaugleddau,Pembrokeshire,0.6981978828659058,0,0.0,False,416,416
W05001464,Milford: Hakin,Aberdaugleddau: Hakin,Pembrokeshire,0.6803454775085449,0,0.0,False,416,416
W05001465,Milford: Hubberston,Aberdaugleddau: Hubberston,Pembrokeshire,4.853898810066223,0,0.0,False,416,416
W05001745,Minera,Mwynglawdd,Wrexham,14.987809357337952,0,0.0,False,416,416
W05001785,Mitchel Troy and Trellech United,Llanfihangel Troddi a Thryleg Unedig,Monmouthshire,102.7981426683731,0,0.0,False,416,416
W05001423,Mochdre,Mochdre,Conwy,2.811850628517151,0,0.0,False,416,416
W05001343,Moel Famau,Moel Famau,Denbighshire,43.696953752807616,0,0.0,False,416,416
W05001552,Morfa Nefyn a Thudweiliog,Morfa Nefyn a Thudweiliog,Gwynedd,45.66672739803314,0,0.0,False,416,416
W05001553,Morfa Tywyn,Morfa Tywyn,Gwynedd,4.304694909439087,0,0.0,False,416,416
W05001786,Mount Pleasant,Mount Pleasant,Monmouthshire,0.7637362450866699,0,0.0,False,416,416
W05001324,Mwldan,Mwldan,Ceredigion,6.144126122028351,0,0.0,False,416,416
W05001244,Nant-y-moel,Nant-y-moel,Bridgend,10.225189822502136,0,0.0,False,416,416
W05001469,Narberth: Rural,Arberth Wledig,Pembrokeshire,25.35126525053787,0,0.0,False,416,416
W05001554,Nefyn,Nefyn,Gwynedd,5.128666957817078,0,0.0,False,416,416
W05001325,New Quay and Llanllwchaearn,Ceinewydd a Llanllwchaearn,Ceredigion,19.59333380559921,0,0.0,False,416,416
W05001667,Newbridge,Trecelyn,Caerphilly,10.361497552017212,0,0.0,False,416,416
W05001245,Newton,Drenewydd,Bridgend,3.853860965736389,0,0.0,False,416,416
W05001160,Newtown Central and South,Canol a De'r Drenewydd,Powys,3.9016497925720213,0,0.0,False,416,416
W05001162,Newtown North,Gogledd y Drenewydd,Powys,6.757889114280701,0,0.0,False,416,416
W05001163,Newtown West,Gorllewin y Drenewydd,Powys,8.167589671829223,0,0.0,False,416,416
W05001247,Ogmore Vale,Bro Ogwr,Bridgend,11.438784588970185,0,0.0,False,416,416
W05001164,Old Radnor,Pencraig,Powys,153.5965406021576,0,0.0,False,416,416
W05001787,Osbaston,Osbaston,Monmouthshire,8.07461642993927,0,0.0,False,416,416
W05001788,Overmonnow,Overmonnow,Monmouthshire,3.106841079421997,0,0.0,False,416,416
W05001748,Overton and Maelor South,Owrtyn a De Maelor,Wrexham,37.0650865482254,0,0.0,False,416,416
W05001555,Peblig,Peblig,Gwynedd,1.029705019821167,0,0.0,False,416,416
W05001217,Pembrey,Pen-bre,Carmarthenshire,37.209929961883546,0,0.0,False,416,416
W05001476,Pembroke Dock: Market,Doc Penfro: Y Farchnad,Pembrokeshire,1.243157121986389,0,0.0,False,416,416
W05001477,Pembroke Dock: Pennar,Doc Penfro: Pennar,Pembrokeshire,1.2733407116775513,0,0.0,False,416,416
W05001479,Pembroke: St Mary North,Penfro: Gogledd St Mary,Pembrokeshire,1.5925960539627075,0,0.0,False,416,416
W05001480,Pembroke: St Michael,Penfro: St Michael,Pembrokeshire,5.295982437374115,0,0.0,False,416,416
W05001556,Pen draw Llŷn,Pen draw Llŷn,Gwynedd,81.96115933705521,0,0.0,False,416,416
W05001559,Pen-y-groes,Pen-y-groes,Gwynedd,7.309774885597229,0,0.0,False,416,416
W05001096,Pen-y-waun,Pen-y-waun,Rhondda Cynon Taf,3.729248255207062,0,0.0,False,416,416
W05001326,Penbryn,Penbryn,Ceredigion,33.562452230121615,0,0.0,False,416,416
W05001557,Penisa'r-waun,Penisa'r-waun,Gwynedd,12.880787666389466,0,0.0,False,416,416
W05001060,Penllergaer,Penlle'r-gaer,Swansea,6.145385630954743,0,0.0,False,416,416
W05001668,Penmaen,Penmaen,Caerphilly,4.825160678436279,0,0.0,False,416,416
W05001426,Penrhyn,Penrhyn,Conwy,7.801724687866211,0,0.0,False,416,416
W05001558,Penrhyndeudraeth,Penrhyndeudraeth,Gwynedd,7.751902219902038,0,0.0,False,416,416
W05001750,Penycae,Pen-y-cae,Wrexham,1.532356229423523,0,0.0,False,416,416
W05001218,Penygroes,Pen-y-groes,Carmarthenshire,7.102881039596558,0,0.0,False,416,416
W05001638,Pillgwenlly,Pilgwenlli,Newport,5.296066382499695,0,0.0,False,416,416
W05001706,Pontardawe,Pontardawe,Neath Port Talbot,28.624941812412263,0,0.0,False,416,416
W05001219,Pontyberem,Pontyberem,Carmarthenshire,13.374614757305146,0,0.0,False,416,416
W05001098,Pontyclun East,Dwyrain Pont-y-clun,Rhondda Cynon Taf,5.32046253099823,0,0.0,False,416,416
W05001099,Pontyclun West,Gorllewin Pont-y-clun,Rhondda Cynon Taf,6.71746759148407,0,0.0,False,416,416
W05001101,Porth,Porth,Rhondda Cynon Taf,3.701778286029816,0,0.0,False,416,416
W05001165,Presteigne,Llanandras,Powys,9.82155431124115,0,0.0,False,416,416
W05001560,Rachub,Rachub,Gwynedd,1.3481642560195923,0,0.0,False,416,416
W05001792,Raglan,Rhaglan,Monmouthshire,34.24477311622238,0,0.0,False,416,416
W05001166,Rhayader,Rhaeadr Gwy,Powys,139.48102769769287,0,0.0,False,416,416
W05001167,Rhiwcynon,Rhiwcynon,Powys,109.24078243543244,0,0.0,False,416,416
W05001755,Rhosnesni,Rhosnesni,Wrexham,0.9191795765533447,0,0.0,False,416,416
W05001639,Ringland,Ringland,Newport,2.4180843963127137,0,0.0,False,416,416
W05001671,Risca East,Dwyrain Rhisga,Caerphilly,2.7403264692306517,0,0.0,False,416,416
W05001672,Risca West,Gorllewin Rhisga,Caerphilly,5.151857713855743,0,0.0,False,416,416
W05001640,Rogerstone East,Dwyrain Tŷ-du,Newport,0.8976687776222229,0,0.0,False,416,416
W05001641,Rogerstone North,Gogledd Tŷ-du,Newport,5.6787657275047305,0,0.0,False,416,416
W05001642,Rogerstone West,Gorllewin Tŷ-du,Newport,2.462366673007965,0,0.0,False,416,416
W05001481,Rudbaxton and Spittal,Rudbaxton a Spittal,Pembrokeshire,31.427227066078185,0,0.0,False,416,416
W05001711,Sandfields West,Gorllewin Sandfields,Neath Port Talbot,1.7157173859672545,0,0.0,False,416,416
W05001220,Saron,Saron,Carmarthenshire,9.866483503585815,0,0.0,False,416,416
W05001482,Saundersfoot South,De Saundersfoot,Pembrokeshire,3.1745807073516845,0,0.0,False,416,416
W05001795,Shirenewton,Drenewydd Gelli-farch,Monmouthshire,35.6605950243721,0,0.0,False,416,416
W05001796,St Arvans,Llanarfan,Monmouthshire,20.52305979397583,0,0.0,False,416,416
W05001396,St Athan,Sain Tathan,Vale of Glamorgan,11.616461967456818,0,0.0,False,416,416
W05001221,St Clears and Llansteffan,Sanclêr a Llansteffan,Carmarthenshire,89.42133568911743,0,0.0,False,416,416
W05001486,St Florence and St Mary Out Liberty,St Florence a Llanfair Dinbych-y-pysgod,Pembrokeshire,22.35771790434265,0,0.0,False,416,416
W05001487,St Ishmael's,Llanisan-yn-Rhos,Pembrokeshire,88.39045655304146,0,0.0,False,416,416
W05001644,St Julians,Sain Silian,Newport,1.9392644146194458,0,0.0,False,416,416
W05001797,St Kingsmark,Llangynfarch,Monmouthshire,3.1648484593200683,0,0.0,False,416,416
W05001645,Stow Hill,Stow Hill,Newport,1.5161835056686401,0,0.0,False,416,416
W05001222,Swiss Valley,Swiss Valley,Carmarthenshire,10.13505424327469,0,0.0,False,416,416
W05001502,Talybolion,Talybolion,Isle of Anglesey,139.75166922029115,0,0.0,False,416,416
W05001169,Talybont-on-Usk,Tal-y-bont ar Wysg,Powys,203.75247769157792,0,0.0,False,416,416
W05001561,Teigl,Teigl,Gwynedd,27.913401947875975,0,0.0,False,416,416
W05001488,Tenby: North,Gogledd Dinbych-y-pysgod,Pembrokeshire,1.6244033615875244,0,0.0,False,416,416
W05001490,The Havens,Yr Aberoedd,Pembrokeshire,44.4697519566803,0,0.0,False,416,416
W05001328,Tirymynach,Tirymynach,Ceredigion,14.550863924743652,0,0.0,False,416,416
W05001105,Tonypandy,Tonypandy,Rhondda Cynon Taf,3.3478322613754274,0,0.0,False,416,416
W05001106,Tonyrefail East,Dwyrain Tonyrefail,Rhondda Cynon Taf,14.826479586288452,0,0.0,False,416,416
W05001429,Towyn,Tywyn,Conwy,5.654330488319397,0,0.0,False,416,416
W05001108,Trallwng,Trallwng,Rhondda Cynon Taf,2.2631638510284424,0,0.0,False,416,416
W05001562,Trawsfynydd,Trawsfynydd,Gwynedd,163.38784203404236,0,0.0,False,416,416
W05001563,Tre-garth a Mynydd Llandygái,Tre-garth a Mynydd Llandygái,Gwynedd,27.921380021469115,0,0.0,False,416,416
W05001109,Trealaw,Trealaw,Rhondda Cynon Taf,2.6628083072052,0,0.0,False,416,416
W05001646,Tredegar Park and Marshfield,Parc Tredegar a Maerun,Newport,37.20051462139892,0,0.0,False,416,416
W05001329,Trefeurig,Trefeurig,Ceredigion,26.169064559692384,0,0.0,False,416,416
W05001359,Trefnant,Trefnant,Denbighshire,25.518438065208436,0,0.0,False,416,416
W05001330,Tregaron and Ystrad Fflur,Tregaron ac Ystrad-Fflur,Ceredigion,178.94055742134094,0,0.0,False,416,416
W05001223,Trelech,Tre-lech,Carmarthenshire,149.79090936273192,0,0.0,False,416,416
W05001171,Trelystan and Trewern,Trelystan a Thre-wern,Powys,45.035537913528444,0,0.0,False,416,416
W05001360,Tremeirchion,Tremeirchion,Denbighshire,44.9218350770874,0,0.0,False,416,416
W05001224,Trimsaran,Trimsaran,Carmarthenshire,19.878422612045288,0,0.0,False,416,416
W05001564,Tryfan,Tryfan,Gwynedd,14.120814184783935,0,0.0,False,416,416
W05001504,Twrcelyn,Twrcelyn,Isle of Anglesey,78.71808213108062,0,0.0,False,416,416
W05001225,Tycroes,Tŷ-croes,Carmarthenshire,16.91297552225876,0,0.0,False,416,416
W05001226,Tyisha,Tyisha,Carmarthenshire,1.1184426609916687,0,0.0,False,416,416
W05001378,Upper Cwmbran,Cwmbrân Uchaf,Torfaen,4.908537934841156,0,0.0,False,416,416
W05001431,Uwch Aled,Uwch Aled,Conwy,183.03027427814484,0,0.0,False,416,416
W05001432,Uwch Conwy,Uwch Conwy,Conwy,177.1335300725479,0,0.0,False,416,416
W05001565,Waunfawr,Waunfawr,Gwynedd,49.42792538112641,0,0.0,False,416,416
W05001173,Welshpool Gungrog,Y Trallwng Gungrog,Powys,13.35877759602356,0,0.0,False,416,416
W05001174,Welshpool Llanerchyddol,Y Trallwng Llanerchyddol,Powys,6.8808993108596805,0,0.0,False,416,416
W05001799,West End,West End,Monmouthshire,0.9874440670242309,0,0.0,False,416,416
W05001760,Whitegate,Whitegate,Wrexham,0.7140900319671631,0,0.0,False,416,416
W05001227,Whitland,Hendy-gwyn ar Daf,Carmarthenshire,22.42541758443451,0,0.0,False,416,416
W05001491,Wiston,Cas-wis,Pembrokeshire,88.17709275723648,0,0.0,False,416,416
W05001566,Y Bala,Y Bala,Gwynedd,2.62224746824646,0,0.0,False,416,416
W05001567,Y Bontnewydd,Y Bontnewydd,Gwynedd,13.887431477027894,0,0.0,False,416,416
W05001569,Y Groeslon,Y Groeslon,Gwynedd,20.872557614234925,0,0.0,False,416,416
W05001570,Yr Eifl,Yr Eifl,Gwynedd,48.13113255596161,0,0.0,False,416,416
W05001176,Yscir with Honddu Isaf and Llanddew,Ysgir gyda Honddu Isaf a Llan-ddew,Powys,193.24552772895433,0,0.0,False,416,416
W05001116,Ystrad,Ystrad,Rhondda Cynon Taf,6.9359957573394775,0,0.0,False,416,416
W05001331,Ystwyth,Ystwyth,Ceredigion,71.17184778051758,0,0.0,False,416,416
